ID,source_url,type,alignment_with_topic,spelling_grammar_style,clarity_of_view_point,arguments_supporting_details,overall
1994,https://essayforum.com/writing/write-advantages-disadvantages-money-93321/,Argumentative,3,3,3,4,13
1995,https://essayforum.com/writing/discuss-importance-homework-76686/,Argumentative,3,4,3,4,14
1996,https://essayforum.com/writing/mountain-beach-holiday-time-88723/,Argumentative,3,3,3,4,13
1997,https://essayforum.com/writing/people-community-buy-cheaper-products-80234/,Argumentative,2,3,3,4,12
1998,https://essayforum.com/writing/debt-crisis-banks-examine-financial-ability-86159/,Argumentative,3,4,3,4,14
1999,https://essayforum.com/writing/question-trip-taken-company-tour-guide-79727/,Argumentative,3,3,3,3,12
2000,https://essayforum.com/writing/possible-nor-useful-provide-university-places-96125/,Argumentative,3,3,3,4,13
2001,https://essayforum.com/writing/part-strict-punishment-road-offences-89945/,Argumentative,3,3,3,4,13
2002,https://essayforum.com/writing/sharing-knowledge-scientific-research-89096/,Argumentative,2,3,3,3,11
2003,https://essayforum.com/writing/possibility-wealthy-country-clean-95560/,Discussion,3,3,3,4,13
2004,https://essayforum.com/writing/teaching-academic-subjects-useful-students-90965/,Argumentative,4,3,3,4,14
2005,https://essayforum.com/writing/extinction-particular-species-primary-85529/,Argumentative,3,4,3,4,14
2006,https://essayforum.com/writing/university-english-blog-post-based-movie-kill-76576/,Analytical,3,4,3,3,13
2007,https://essayforum.com/writing/due-development-rapid-expansion-supermarkets-73583/,Argumentative,3,4,3,4,14
2008,https://essayforum.com/writing/physical-education-art-music-course-one-80581/,Argumentative,3,4,3,4,14
2009,https://essayforum.com/writing/motivation-sports-persons-77365/,Argumentative,3,4,4,4,15
2010,https://essayforum.com/writing/countries-around-world-establish-close-90042/,Argumentative,3,4,3,4,14
2011,https://essayforum.com/writing/said-rome-romans-think-people-adapt-accept-93289/,Argumentative,3,4,3,4,14
2012,https://essayforum.com/writing/growing-evidence-man-made-activities-94751/,Argumentative,3,3,3,3,12
2013,https://essayforum.com/writing/effect-technology-advantages-online-business-79856/,Argumentative,2,3,3,3,11
2014,https://essayforum.com/writing/see-pictures-colwic-arts-center-86621/,Descriptive,3,3,3,4,13
2015,https://essayforum.com/writing/summary-animals-eat-ocean-plastic-smells-like-73339/,Informative,2,3,2,2,9
2016,https://essayforum.com/writing/advantage-children-learning-english-90325/,Argumentative,3,3,3,2,11
2017,https://essayforum.com/writing/people-concentrated-job-decide-delay-owning-81917/,Argumentative,3,3,2,3,11
2018,https://essayforum.com/writing/luck-nessesary-aspect-achive-dream-goal-77399/,Argumentative,3,4,2,4,13
2019,https://essayforum.com/writing/countries-around-world-life-expectancy-90409/,Argumentative,2,3,2,2,9
2020,https://essayforum.com/writing/issue-academic-success-emotional-development-90317/,Argumentative,2,4,3,3,12
2021,https://essayforum.com/writing/multiple-aspects-space-exploration-prediction-89157/,Argumentative,3,4,2,2,11
2022,https://essayforum.com/writing/born-talents-appropriate-approach-help-89450/,Argumentative,3,4,3,4,14
2023,https://essayforum.com/writing/recycling-law-vital-factor-change-87200/,Argumentative,3,4,3,3,13
2024,https://essayforum.com/writing/dilemma-better-opt-reside-apartments-tip-86509/,Argumentative,2,3,3,2,10
2025,https://essayforum.com/writing/advantages-living-large-city-quality-life-85778/,Argumentative,3,3,3,3,12
2026,https://essayforum.com/writing/influence-colour-purchasing-decisions-77959/,Argumentative,3,4,3,4,14
2027,https://essayforum.com/writing/computers-basis-modern-world-introduced-92395/,Argumentative,3,4,3,2,12
2028,https://essayforum.com/writing/autobiography-child-76613/,Narrative,2,4,2,2,10
2029,https://essayforum.com/writing/last-century-population-city-increases-89282/,Argumentative,2,3,3,4,12
2030,https://essayforum.com/writing/directing-youngsters-admirable-global-citizens-89261/,Argumentative,3,4,3,4,14
2031,https://essayforum.com/writing/earth-needs-governments-individuals-cooperate-75244/,Argumentative,3,3,3,4,13
2032,https://essayforum.com/writing/clep-english-comp-prep-agree-goals-impossible-75808/,Argumentative,3,4,3,2,12
2033,https://essayforum.com/writing/advantages-studying-abroad-outweigh-94164/,Argumentative,3,3,2,3,11
2034,https://essayforum.com/writing/opinions-differ-mobike-phones-allowed-public-90302/,Argumentative,3,4,3,4,14
2035,https://essayforum.com/writing/one-activity-teenagers-recently-prefer-80203/,Argumentative,3,3,2,3,11
2036,https://essayforum.com/writing/international-fast-food-companies-spread-77369/,Argumentative,3,3,2,4,12
2037,https://essayforum.com/writing/current-problems-overused-cars-opposed-80577/,Argumentative,3,3,3,3,12
2038,https://essayforum.com/writing/people-opinions-differ-information-shared-79236/,Argumentative,3,3,3,4,13
2039,https://essayforum.com/writing/report-cooking-course-practising-cae-exam-87866/,Analytical,2,3,3,3,11
2040,https://essayforum.com/writing/high-school-graduate-experience-important-job-75874/,Argumentative,3,3,3,4,13
2041,https://essayforum.com/writing/marriage-grave-love-women-married-72513/,Argumentative,3,3,3,4,13
2042,https://essayforum.com/writing/think-important-book-cover-89724/,Argumentative,2,4,3,2,11
2043,https://essayforum.com/writing/televised-talent-shows-good-method-91433/,Argumentative,2,3,3,4,12
2044,https://essayforum.com/writing/people-think-art-essential-subject-79072/,Argumentative,2,3,2,4,11
2045,https://essayforum.com/writing/necessary-recycling-laws-96181/,Argumentative,3,4,3,4,14
2046,https://essayforum.com/writing/recycling-legal-requirement-78750/,Argumentative,3,4,3,4,14
2047,https://essayforum.com/writing/money-plays-important-role-deciding-career-80169/,Argumentative,3,3,3,4,13
2048,https://essayforum.com/writing/instead-books-internet-become-one-main-storage-90870/,Argumentative,3,3,3,4,13
2049,https://essayforum.com/writing/music-opinion-95394/,Argumentative,3,4,3,4,14
2050,https://essayforum.com/writing/students-learn-work-together-assigned-77525/,Argumentative,3,4,3,3,13
2051,https://essayforum.com/writing/discussion-homework-effectiveness-76470/,Argumentative,3,3,3,4,13
2052,https://essayforum.com/writing/problems-student-behavior-causes-react-81055/,Argumentative,3,3,3,3,12
2053,https://essayforum.com/writing/children-facilitated-learn-second-language-90775/,Argumentative,2,3,3,3,11
2054,https://essayforum.com/writing/gender-equality-schools-controversial-topic-76933/,Argumentative,3,4,3,4,14
2055,https://essayforum.com/writing/classmates-parents-two-important-factors-77095/,Argumentative,3,3,3,3,12
2056,https://essayforum.com/writing/living-alone-trending-think-positive-negative-85310/,Argumentative,3,3,2,4,12
2057,https://essayforum.com/writing/share-information-scientific-research-93195/,Argumentative,3,3,3,3,12
2058,https://essayforum.com/writing/people-take-risks-professional-lives-93578/,Argumentative,2,3,3,3,11
2059,https://essayforum.com/writing/person-health-own-responsibility-government-86228/,Argumentative,3,4,3,4,14
2060,https://essayforum.com/writing/living-big-city-good-familes-94404/,Argumentative,3,4,3,4,14
2061,https://essayforum.com/writing/city-young-rural-old-living-small-community-77628/,Argumentative,3,3,3,3,12
2062,https://essayforum.com/writing/second-language-learning-primary-school-75829/,Argumentative,3,4,3,4,14
2063,https://essayforum.com/writing/ietls-test-different-views-funding-85548/,Argumentative,3,3,3,4,13
2064,https://essayforum.com/writing/funds-system-provides-people-various-kinds-89515/,Argumentative,3,4,4,4,15
2065,https://essayforum.com/writing/university-education-free-everyone-regardless-85658/,Argumentative,3,4,4,4,15
2066,https://essayforum.com/writing/sharing-information-sectors-91590/,Argumentative,3,4,3,3,13
2067,https://essayforum.com/writing/student-basic-curriculum-art-79136/,Argumentative,3,3,3,4,13
2068,https://essayforum.com/writing/may-causes-food-shortage-future-done-prevent-91953/,Argumentative,3,3,2,4,12
2069,https://essayforum.com/writing/topic-law-type-agree-76815/,Argumentative,3,3,3,4,13
2070,https://essayforum.com/writing/people-believe-longer-imprisonment-effective-86510/,Argumentative,2,3,2,3,10
2071,https://essayforum.com/writing/growing-tendency-days-work-independently-86916/,Argumentative,3,4,3,2,12
2072,https://essayforum.com/writing/conflicts-deciding-subjects-university-90075/,Argumentative,3,3,3,3,12
2073,https://essayforum.com/writing/summary-tedx-backyard-forrest-face-smog-cities-73622/,Informative,2,2,2,2,8
2074,https://essayforum.com/writing/universities-accept-equal-numbers-male-female-80734/,Argumentative,3,3,3,4,13
2075,https://essayforum.com/writing/written-examination-better-practical-86632/,Argumentative,3,4,3,4,14
2076,https://essayforum.com/writing/video-games-popular-children-parents-88521/,Argumentative,3,3,3,4,13
2077,https://essayforum.com/writing/discuss-views-mathematics-redundant-90182/,Argumentative,3,4,3,4,14
2078,https://essayforum.com/writing/children-banned-using-phones-school-day-94053/,Argumentative,3,4,3,4,14
2079,https://essayforum.com/writing/psychologists-assert-color-significant-impact-88671/,Argumentative,3,4,4,4,15
2080,https://essayforum.com/writing/work-home-problem-equipment-use-job-write-supp-79019/,Argumentative,3,4,3,2,12
2081,https://essayforum.com/writing/effect-technology-using-home-89121/,Argumentative,3,4,3,3,13
2082,https://essayforum.com/writing/people-think-social-networking-sites-76957/,Argumentative,3,3,3,4,13
2083,https://essayforum.com/writing/agriculture-development-solved-hunger-problem-80414/,Argumentative,3,3,3,4,13
2084,https://essayforum.com/writing/wealthy-countries-allow-jobs-skilled-78695/,Argumentative,3,3,3,3,12
2085,https://essayforum.com/writing/teenagers-work-unpaid-agree-view-write-words-95203/,Argumentative,3,3,3,3,12
2086,https://essayforum.com/writing/several-countries-permit-age-children-work-72155/,Argumentative,3,4,3,3,13
2087,https://essayforum.com/writing/risks-taking-advantages-94624/,Argumentative,3,4,3,4,14
2088,https://essayforum.com/writing/giving-lectures-auditoriums-large-numbers-93760/,Argumentative,3,4,4,4,15
2089,https://essayforum.com/writing/way-reduce-amount-traffic-people-work-88072/,Argumentative,3,3,3,4,13
2090,https://essayforum.com/writing/children-better-chance-development-rural-place-76827/,Argumentative,3,4,3,4,14
2091,https://essayforum.com/writing/topic-connection-news-people-life-87314/,Argumentative,3,3,3,4,13
2092,https://essayforum.com/writing/paragraph-saving-natural-resource-92534/,Argumentative,3,4,3,4,14
2093,https://essayforum.com/writing/young-people-commit-crimes-treated-same-way-92767/,Argumentative,3,3,3,4,13
2094,https://essayforum.com/writing/spread-multinational-companies-93149/,Argumentative,3,4,4,4,15
2095,https://essayforum.com/writing/imprisonment-best-solution-crime-extent-agree-96040/,Argumentative,2,3,3,4,12
2096,https://essayforum.com/writing/coffee-exported-countries-72267/,Informative,3,3,2,2,10
2097,https://essayforum.com/writing/people-metropolises-suffer-numerous-89827/,Argumentative,3,3,3,4,13
2098,https://essayforum.com/writing/funds-science-education-disciplines-country-87022/,Argumentative,2,4,2,2,10
2099,https://essayforum.com/writing/wild-animal-protected-90581/,Argumentative,3,3,3,4,13
2100,https://essayforum.com/writing/academic-economic-growth-way-end-86377/,Argumentative,3,4,4,4,15
2101,https://essayforum.com/writing/experience-countryside-87414/,Narrative,2,2,2,2,8
2102,https://essayforum.com/writing/punish-committing-crimes-motivation-73177/,Argumentative,3,3,3,4,13
2103,https://essayforum.com/writing/values-replaced-social-status-wealth-people-82361/,Argumentative,2,3,3,4,12
2104,https://essayforum.com/writing/fashion-plays-important-role-people-deciding-93160/,Argumentative,3,3,3,4,13
2105,https://essayforum.com/writing/people-exposed-increasing-amount-90433/,Argumentative,3,4,3,4,14
2106,https://essayforum.com/writing/people-tend-work-longer-hours-working-long-92110/,Argumentative,4,4,4,4,16
2107,https://essayforum.com/writing/early-technological-developments-helped-people-87714/,Argumentative,2,3,3,3,11
2108,https://essayforum.com/writing/high-volume-traffic-numbers-cars-motorbikes-89343/,Argumentative,2,4,3,4,13
2109,https://essayforum.com/writing/throw-away-society-people-use-things-time-88119/,Argumentative,3,4,3,3,13
2110,https://essayforum.com/writing/elts-people-believe-social-networking-sites-95880/,Argumentative,3,3,3,4,13
2111,https://essayforum.com/writing/production-consumer-goods-environment-79651/,Argumentative,3,4,3,4,14
2112,https://essayforum.com/writing/charging-people-admission-positive-82686/,Argumentative,2,3,3,3,11
2113,https://essayforum.com/writing/advantages-disadvantages-country-host-major-86076/,Argumentative,3,4,3,3,13
2114,https://essayforum.com/writing/popular-teenagers-travel-work-year-studying-75369/,Argumentative,3,3,3,4,13
2115,https://essayforum.com/writing/violent-criminals-information-made-94135/,Argumentative,3,3,3,3,12
2116,https://essayforum.com/writing/country-poor-people-different-ways-86636/,Argumentative,3,4,4,3,14
2117,https://essayforum.com/writing/children-told-conquer-everything-long-best-90919/,Argumentative,3,4,3,4,14
2118,https://essayforum.com/writing/succeed-academic-life-85574/,Narrative,3,3,3,4,13
2119,https://essayforum.com/writing/minimizing-deafiting-climate-change-86352/,Argumentative,2,3,3,2,10
2120,https://essayforum.com/writing/protect-wild-animals-94765/,Argumentative,3,4,4,4,15
2121,https://essayforum.com/writing/debate-enterprises-value-appearance-work-90150/,Argumentative,3,3,3,4,13
2122,https://essayforum.com/writing/national-leaders-spend-money-public-82671/,Argumentative,3,3,3,3,12
2123,https://essayforum.com/writing/family-outing-describe-memorable-memory-life-93254/,Narrative,3,4,2,2,11
2124,https://essayforum.com/writing/music-substituted-people-live-75487/,Argumentative,3,3,3,4,13
2125,https://essayforum.com/writing/academic-knowledge-life-skills-85830/,Argumentative,3,4,3,4,14
2126,https://essayforum.com/writing/recidivism-offenders-commit-crimes-82566/,Argumentative,3,4,3,4,14
2127,https://essayforum.com/writing/rising-pressure-students-positive-76966/,Argumentative,2,3,3,3,11
2128,https://essayforum.com/writing/printed-online-newspapers-books-90247/,Argumentative,3,4,3,4,14
2129,https://essayforum.com/writing/social-networking-usefull-thing-use-right-way-77515/,Informative,2,2,2,2,8
2130,https://essayforum.com/writing/maths-business-success-opinion-89217/,Argumentative,3,4,3,4,14
2131,https://essayforum.com/writing/people-think-criminals-punished-commit-crimes-94574/,Argumentative,3,3,2,3,11
2132,https://essayforum.com/writing/countries-already-achieved-influence-94706/,Argumentative,2,3,3,3,11
2133,https://essayforum.com/writing/people-rewarding-life-enriching-experiences-77345/,Argumentative,3,3,3,4,13
2134,https://essayforum.com/writing/governments-think-economic-progress-important-74596/,Argumentative,2,4,2,4,12
2135,https://essayforum.com/writing/job-applicants-social-skills-important-94715/,Argumentative,3,4,3,3,13
2136,https://essayforum.com/writing/children-taught-parents-home-teacher-school-93501/,Discussion,3,3,3,4,13
2137,https://essayforum.com/writing/reasons-world-poverty-main-factors-phenomenon-89708/,Argumentative,3,3,2,2,10
2138,https://essayforum.com/writing/exercise-reading-85691/,Narrative,3,3,2,2,10
2139,https://essayforum.com/writing/topic-fast-food-taxing-higher-90288/,Argumentative,4,4,4,4,16
2140,https://essayforum.com/writing/countries-average-weight-people-increasing-87275/,Argumentative,3,3,3,3,12
2141,https://essayforum.com/writing/agree-cycling-92453/,Argumentative,3,4,4,4,15
2142,https://essayforum.com/writing/advantages-disadvantages-working-studying-home-94377/,Argumentative,3,4,3,3,13
2143,https://essayforum.com/writing/brutality-media-makes-people-aggresive-77126/,Argumentative,3,3,3,4,13
2144,https://essayforum.com/writing/true-technology-makes-life-complex-92584/,Argumentative,3,3,3,4,13
2145,https://essayforum.com/writing/claim-oral-communication-effective-85923/,Argumentative,3,3,3,4,13
2146,https://essayforum.com/writing/summary-energy-efficient-engine-turns-waste-73625/,Informative,2,3,2,2,9
2147,https://essayforum.com/writing/online-courses-university-campus-classes-82257/,Argumentative,3,3,3,4,13
2148,https://essayforum.com/writing/government-spend-money-international-aid-own-93338/,Argumentative,2,3,2,2,9
2149,https://essayforum.com/writing/reasons-solutions-water-pollution-91224/,Argumentative,2,3,3,2,10
2150,https://essayforum.com/writing/agree-following-statement-modern-life-easier-76666/,Argumentative,3,4,3,3,13
2151,https://essayforum.com/writing/unpaid-community-service-part-schools-95011/,Argumentative,3,4,3,2,12
2152,https://essayforum.com/writing/extinction-individual-plant-animal-species-90692/,Argumentative,3,4,3,3,13
2153,https://essayforum.com/writing/advantages-disadvantages-value-advertisements-93062/,Argumentative,3,4,3,3,13
2154,https://essayforum.com/writing/main-aim-advertising-campaign-increase-sales-93255/,Argumentative,3,4,3,3,13
2155,https://essayforum.com/writing/government-funding-art-waste-money-better-88354/,Argumentative,2,3,3,3,11
2156,https://essayforum.com/writing/topic-gender-specific-job-writting-89627/,Argumentative,3,3,3,3,12
2157,https://essayforum.com/writing/hard-work-good-children-told-achieve-anything-90951/,Argumentative,3,4,3,4,14
2158,https://essayforum.com/writing/new-company-goods-92071/,Argumentative,2,3,3,3,11
2159,https://essayforum.com/writing/important-factors-choose-job-75971/,Argumentative,3,4,4,2,13
2160,https://essayforum.com/writing/group-able-find-better-solutions-try-solve-80562/,Argumentative,3,4,3,3,13
2161,https://essayforum.com/writing/compare-importance-parks-sports-87283/,Argumentative,3,4,3,4,14
2162,https://essayforum.com/writing/mass-media-adverse-effect-moral-87261/,Argumentative,3,4,3,4,14
2163,https://essayforum.com/writing/purchasing-same-goods-part-world-good-bad-79587/,Argumentative,3,4,3,4,14
2164,https://essayforum.com/writing/public-encouraged-use-transportation-76964/,Argumentative,2,3,3,4,12
2165,https://essayforum.com/writing/giving-jobless-people-access-internet-help-91173/,Argumentative,2,4,3,3,12
2166,https://essayforum.com/writing/internet-newspaper-88533/,Argumentative,3,3,3,4,13
2167,https://essayforum.com/writing/obesity-new-disease-children-78559/,Argumentative,2,3,3,4,12
2168,https://essayforum.com/writing/preventing-foreign-companies-opening-96023/,Argumentative,2,4,3,4,13
2169,https://essayforum.com/writing/internet-changed-way-form-maintain-friendship-94477/,Informative,3,4,3,3,13
2170,https://essayforum.com/writing/large-companies-use-sports-events-promote-95914/,Argumentative,3,4,3,4,14
2171,https://essayforum.com/writing/people-think-international-car-free-days-80640/,Argumentative,3,3,3,3,12
2172,https://essayforum.com/writing/people-spending-time-workplace-positive-86924/,Argumentative,2,3,3,3,11
2173,https://essayforum.com/writing/computers-considered-vital-intention-last-87029/,Argumentative,3,4,3,3,13
2174,https://essayforum.com/writing/noise-control-enforcement-87457/,Argumentative,2,3,3,4,12
2175,https://essayforum.com/writing/learning-play-team-sports-important-part-child-75963/,Argumentative,2,4,2,2,10
2176,https://essayforum.com/writing/puting-students-mixed-ability-classes-sorting-90546/,Argumentative,3,3,3,2,11
2177,https://essayforum.com/writing/building-houses-existing-cities-90138/,Argumentative,3,4,4,4,15
2178,https://essayforum.com/writing/compare-three-different-media-mediums-76691/,Argumentative,3,4,3,4,14
2179,https://essayforum.com/writing/eating-habit-lifestyle-children-77264/,Argumentative,3,3,3,3,12
2180,https://essayforum.com/writing/punishing-children-early-age-agree-89483/,Argumentative,2,4,3,3,12
2181,https://essayforum.com/writing/palmela-wilson-freshman-majoring-english-wants-90149/,Argumentative,3,4,3,3,13
2182,https://essayforum.com/writing/tourism-except-benefits-pose-several-problems-86389/,Argumentative,2,3,3,4,12
2183,https://essayforum.com/writing/goods-like-food-consumables-imported-92044/,Argumentative,3,3,3,2,11
2184,https://essayforum.com/writing/like-watching-films-home-cinema-86401/,Argumentative,3,3,4,4,14
2185,https://essayforum.com/writing/right-kind-important-85755/,Argumentative,3,4,3,3,13
2186,https://essayforum.com/writing/choice-people-happy-early-age-73441/,Informative,2,3,2,2,9
2187,https://essayforum.com/writing/pros-cons-media-gender-inequality-85948/,Argumentative,2,3,2,3,10
2188,https://essayforum.com/writing/adults-differentiate-children-93146/,Argumentative,2,3,2,2,9
2189,https://essayforum.com/writing/jonas-salk-man-saved-world-vaccines-89089/,Narrative,3,4,3,2,12
2190,https://essayforum.com/writing/unpaid-work-91043/,Argumentative,3,4,3,4,14
2191,https://essayforum.com/writing/use-social-sites-cause-physical-mental-health-89980/,Argumentative,3,4,3,4,14
2192,https://essayforum.com/writing/celebrities-wonderful-lives-79050/,Argumentative,3,4,3,4,14
2193,https://essayforum.com/writing/mobile-phones-banned-public-places-like-89964/,Argumentative,3,4,3,3,13
2194,https://essayforum.com/writing/unveiling-crimes-using-sophisticated-technology-75802/,Argumentative,3,3,3,3,12
2195,https://essayforum.com/writing/violence-result-computers-video-games-76527/,Argumentative,2,3,2,2,9
2196,https://essayforum.com/writing/parents-responsible-teaching-children-polite-79694/,Argumentative,3,4,3,4,14
2197,https://essayforum.com/writing/advantages-disadvantages-buying-things-78363/,Argumentative,3,3,3,3,12
2198,https://essayforum.com/writing/practice-paragraph-volunteer-work-89180/,Argumentative,3,3,3,3,12
2199,https://essayforum.com/writing/various-reasons-schools-serious-issues-pupils-86931/,Argumentative,2,2,2,3,9
2200,https://essayforum.com/writing/use-social-media-replacing-face-85634/,Argumentative,3,4,3,4,14
2201,https://essayforum.com/writing/discuss-better-distance-learning-traditional-87898/,Analytical,2,3,3,2,10
2202,https://essayforum.com/writing/young-people-know-international-pop-movie-92720/,Analytical,2,4,3,4,13
2203,https://essayforum.com/writing/students-learn-additional-subjects-think-95186/,Argumentative,3,4,3,4,14
2204,https://essayforum.com/writing/higher-entrance-fees-attractions-residents-75731/,Argumentative,3,3,3,4,13
2205,https://essayforum.com/writing/lelts-televised-trials-shared-public-91652/,Argumentative,3,4,4,3,14
2206,https://essayforum.com/writing/believes-authorities-paramount-role-81361/,Argumentative,3,3,3,4,13
2207,https://essayforum.com/writing/despite-availability-translation-softwares-93384/,Argumentative,3,4,3,3,13
2208,https://essayforum.com/writing/spirit-small-community-benefits-drawbacks-92516/,Argumentative,3,3,3,3,12
2209,https://essayforum.com/writing/advantages-disadvantages-student-gap-year-82572/,Argumentative,2,3,3,2,10
2210,https://essayforum.com/writing/success-hard-working-luck-common-78444/,Argumentative,3,3,3,4,13
2211,https://essayforum.com/writing/paragraph-contrasting-food-homemade-salsa-77237/,Analytical,2,3,2,2,9
2212,https://essayforum.com/writing/honesty-importance-relationship-75848/,Argumentative,4,3,3,4,14
2213,https://essayforum.com/writing/students-choose-subjects-like-learn-92589/,Argumentative,2,4,3,2,11
2214,https://essayforum.com/writing/increase-cost-fuel-cars-solutions-94810/,Argumentative,2,4,3,3,12
2215,https://essayforum.com/writing/people-think-one-job-93025/,Argumentative,3,4,3,2,12
2216,https://essayforum.com/writing/extinction-natural-process-animal-species-94680/,Argumentative,3,4,4,4,15
2217,https://essayforum.com/writing/urban-areas-contain-handful-noticeable-94575/,Argumentative,3,3,3,3,12
2218,https://essayforum.com/writing/share-information-possible-iels-test-79989/,Argumentative,3,3,3,3,12
2219,https://essayforum.com/writing/scientists-predict-future-cars-driven-94152/,Argumentative,3,4,3,3,13
2220,https://essayforum.com/writing/smoking-increase-young-people-discuss-problem-90243/,Argumentative,3,4,3,2,12
2221,https://essayforum.com/writing/opinion-authorities-rise-price-fuel-vehicles-94376/,Argumentative,2,3,3,4,12
2222,https://essayforum.com/writing/problem-use-plastics-review-related-literature-91914/,Informative,3,3,2,3,11
2223,https://essayforum.com/writing/people-having-sugar-based-drinks-give-85230/,Argumentative,2,4,3,3,12
2224,https://essayforum.com/writing/computers-enable-people-able-work-home-93194/,Argumentative,3,4,3,4,14
2225,https://essayforum.com/writing/working-studying-away-home-due-affordable-90794/,Argumentative,3,3,3,4,13
2226,https://essayforum.com/writing/burgeoning-economic-growth-effect-problem-76665/,Argumentative,3,4,3,2,12
2227,https://essayforum.com/writing/pros-cons-developing-tourism-industry-95991/,Argumentative,3,4,3,3,13
2228,https://essayforum.com/writing/people-think-strict-controls-noise-81877/,Argumentative,3,4,3,4,14
2229,https://essayforum.com/writing/days-admiring-celebrities-assumed-make-90765/,Argumentative,2,3,3,4,12
2230,https://essayforum.com/writing/traditional-culture-money-making-discuss-80492/,Argumentative,3,3,3,4,13
2231,https://essayforum.com/writing/avantages-disadvantages-owning-86807/,Argumentative,3,4,3,4,14
2232,https://essayforum.com/writing/medical-doctors-work-cities-make-lot-86006/,Argumentative,3,3,3,3,12
2233,https://essayforum.com/writing/businesses-social-responsibilties-provide-77229/,Argumentative,2,3,3,3,11
2234,https://essayforum.com/writing/children-unhealthy-lifestyle-schools-parents-93252/,Argumentative,2,3,3,4,12
2235,https://essayforum.com/writing/part-languages-english-spanish-81141/,Argumentative,3,3,3,4,13
2236,https://essayforum.com/writing/regarding-effects-online-shopping-environment-85478/,Argumentative,3,4,3,3,13
2237,https://essayforum.com/writing/parents-responsibility-making-obese-children-94231/,Argumentative,2,3,2,2,9
2238,https://essayforum.com/writing/modern-building-versus-buildings-past-75462/,Argumentative,2,4,3,2,11
2239,https://essayforum.com/writing/foreign-languages-travellers-abroad-workers-82648/,Argumentative,2,4,3,3,12
2240,https://essayforum.com/writing/becoming-trend-people-prefer-meet-virtually-92043/,Argumentative,3,4,3,4,14
2241,https://essayforum.com/writing/special-talent-become-good-sportsperson-music-89767/,Argumentative,2,4,3,3,12
2242,https://essayforum.com/writing/use-social-media-replacing-face-contact-94616/,Argumentative,3,4,2,3,12
2243,https://essayforum.com/writing/measures-petrol-price-resolve-problems-79804/,Argumentative,3,3,2,3,11
2244,https://essayforum.com/writing/writting-part-city-population-increasing-79247/,Argumentative,3,3,2,2,10
2245,https://essayforum.com/writing/big-salary-important-job-satisfaction-agree-93355/,Argumentative,3,4,2,4,13
2246,https://essayforum.com/writing/journey-destination-debate-one-success-90240/,Argumentative,2,3,2,2,9
2247,https://essayforum.com/writing/increasing-average-weight-people-become-matter-79698/,Argumentative,3,3,3,4,13
2248,https://essayforum.com/writing/motor-use-problems-solutions-80926/,Argumentative,3,4,3,4,14
2249,https://essayforum.com/writing/rise-production-consumer-items-leads-damage-94187/,Argumentative,3,3,3,3,12
2250,https://essayforum.com/writing/education-junk-food-overconsumption-discuss-85429/,Argumentative,2,3,3,3,11
2251,https://essayforum.com/writing/true-people-likely-choose-high-paying-jobs-80656/,Argumentative,3,3,3,4,13
2252,https://essayforum.com/writing/essasy-young-adults-seem-prefer-spend-leisure-81599/,Argumentative,3,4,3,4,14
2253,https://essayforum.com/writing/people-think-schools-choose-students-87097/,Argumentative,3,4,3,4,14
2254,https://essayforum.com/writing/people-say-learn-different-place-watching-73665/,Argumentative,2,3,3,4,12
2255,https://essayforum.com/writing/succeed-business-one-needs-good-maths-extent-95906/,Argumentative,2,4,3,3,12
2256,https://essayforum.com/writing/said-civilized-world-animal-based-products-87602/,Argumentative,3,3,3,4,13
2257,https://essayforum.com/writing/sexs-working-full-time-logical-women-men-88794/,Argumentative,3,4,3,4,14
2258,https://essayforum.com/writing/historical-objects-lost-wars-preserved-90564/,Argumentative,3,4,3,4,14
2259,https://essayforum.com/writing/topic-people-believe-printed-books-longer-80257/,Argumentative,2,4,2,3,11
2260,https://essayforum.com/writing/asking-reference-apply-job-81883/,Letter,2,3,2,2,9
2261,https://essayforum.com/writing/different-opinions-regarding-weather-children-78459/,Argumentative,3,4,4,4,15
2262,https://essayforum.com/writing/workers-change-jobs-frequently-days-different-77056/,Argumentative,2,3,3,4,12
2263,https://essayforum.com/writing/spent-weekend-friend-house-forgot-coat-75115/,Letter,3,4,3,2,12
2264,https://essayforum.com/writing/views-betweeen-having-enjoyable-life-making-76030/,Argumentative,3,4,3,4,14
2265,https://essayforum.com/writing/sports-stars-paid-money-first-fce-exam-88706/,Argumentative,2,3,3,2,10
2266,https://essayforum.com/writing/extent-art-subjects-remarked-academia-88580/,Argumentative,2,3,3,2,10
2267,https://essayforum.com/writing/academic-government-funding-93009/,Argumentative,3,4,3,4,14
2268,https://essayforum.com/writing/animal-experiments-banned-benefitial-humanity-86987/,Argumentative,3,4,3,2,12
2269,https://essayforum.com/writing/ietls-people-work-same-organisation-87417/,Argumentative,3,4,3,3,13
2270,https://essayforum.com/writing/discuss-government-put-money-medical-care-76844/,Argumentative,2,4,3,2,11
2271,https://essayforum.com/writing/financial-aid-cease-poverty-88303/,Argumentative,3,4,3,2,12
2272,https://essayforum.com/writing/rich-countries-give-money-poorer-95944/,Argumentative,3,3,3,3,12
2273,https://essayforum.com/writing/educators-believe-important-trait-teacher-89730/,Argumentative,3,4,3,3,13
2274,https://essayforum.com/writing/men-women-sports-give-equal-time-93040/,Argumentative,2,4,3,2,11
